fn,time,fs,spl
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_13700.wav,0.0,38400,37.15093637487215
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_13700.wav,50.0,38400,39.84494623467687
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_13800.wav,0.0,38400,37.245376271955905
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_13800.wav,50.0,38400,37.25142199363665
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_13900.wav,0.0,38400,37.65850448857169
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_13900.wav,50.0,38400,37.486609488725705
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14000.wav,0.0,38400,27.52503010681353
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14000.wav,50.0,38400,34.44420431789561
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14100.wav,0.0,38400,36.36410035086313
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14100.wav,50.0,38400,37.30700731107169
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14200.wav,0.0,38400,36.819078625763005
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14200.wav,50.0,38400,37.92346111357527
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14300.wav,0.0,38400,39.05202150537055
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14300.wav,50.0,38400,37.51327576420366
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14400.wav,0.0,38400,38.40594705231692
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14400.wav,50.0,38400,37.969532243719556
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14500.wav,0.0,38400,37.4888052940158
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14500.wav,50.0,38400,37.62502672821597
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14600.wav,0.0,38400,37.59485523137388
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14600.wav,50.0,38400,37.4435119710321
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14700.wav,0.0,38400,37.950111905662354
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14700.wav,50.0,38400,36.629485308314464
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14800.wav,0.0,38400,39.243288369436485
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14800.wav,50.0,38400,38.86323820942205
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14900.wav,0.0,38400,30.81528838359819
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_14900.wav,50.0,38400,35.878940799208316
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15000.wav,0.0,38400,36.77927823611774
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15000.wav,50.0,38400,37.63374759021444
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15100.wav,0.0,38400,36.89818639404501
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15100.wav,50.0,38400,36.350003085402705
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15200.wav,0.0,38400,38.12633818168504
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15200.wav,50.0,38400,38.262125025111104
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15300.wav,0.0,38400,36.83292369746357
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15300.wav,50.0,38400,37.95854191807234
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15400.wav,0.0,38400,38.05840010530717
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15400.wav,50.0,38400,37.13755821303307
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15500.wav,0.0,38400,37.34560381183793
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15500.wav,50.0,38400,37.711658919352004
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15600.wav,0.0,38400,37.93538956954368
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15600.wav,50.0,38400,37.45403970177383
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15700.wav,0.0,38400,38.24460625028189
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15700.wav,50.0,38400,39.019466651193085
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15800.wav,0.0,38400,30.197580225409162
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15800.wav,50.0,38400,25.614328080686242
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15900.wav,0.0,38400,36.02177706800548
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_15900.wav,50.0,38400,38.21323017839768
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16000.wav,0.0,38400,36.955811432044854
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16000.wav,50.0,38400,37.47010349009119
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16100.wav,0.0,38400,37.4866530362785
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16100.wav,50.0,38400,38.36293515030303
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16200.wav,0.0,38400,37.40071615971884
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16200.wav,50.0,38400,39.03893745625523
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16300.wav,0.0,38400,38.027769780434646
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16300.wav,50.0,38400,36.548544304232635
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16400.wav,0.0,38400,37.82315391754426
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16400.wav,50.0,38400,37.617475179336594
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16500.wav,0.0,38400,37.18106591596723
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16500.wav,50.0,38400,36.513975102012125
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16600.wav,0.0,38400,36.773317125788225
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16600.wav,50.0,38400,36.455769111835224
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16700.wav,0.0,38400,38.95958015745853
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16700.wav,50.0,38400,33.82740096717583
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16800.wav,0.0,38400,25.233627532585594
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16800.wav,50.0,38400,36.72931623581551
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16900.wav,0.0,38400,36.509992494162965
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_16900.wav,50.0,38400,36.96910138741717
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17000.wav,0.0,38400,36.40244637737864
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17000.wav,50.0,38400,36.93587718848176
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17100.wav,0.0,38400,38.49246010424764
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17100.wav,50.0,38400,37.986192287676445
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17200.wav,0.0,38400,38.6156024514066
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17200.wav,50.0,38400,37.518575936185925
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17300.wav,0.0,38400,37.87600359576536
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17300.wav,50.0,38400,38.33581226002539
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17400.wav,0.0,38400,37.172826553460524
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17400.wav,50.0,38400,37.60221910912426
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17500.wav,0.0,38400,38.45287662756416
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17500.wav,50.0,38400,38.18433356903824
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17600.wav,0.0,38400,38.6721896705977
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17600.wav,50.0,38400,37.183091841147984
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17700.wav,0.0,38400,37.48241460091917
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17700.wav,50.0,38400,36.88715566826787
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17800.wav,0.0,38400,24.77452366432223
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17800.wav,50.0,38400,36.444478044706756
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17900.wav,0.0,38400,37.25312570073477
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_17900.wav,50.0,38400,38.511812477252676
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18000.wav,0.0,38400,37.49024106224465
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18000.wav,50.0,38400,38.390453223373896
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18100.wav,0.0,38400,37.69562519330751
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18100.wav,50.0,38400,39.17875632392342
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18200.wav,0.0,38400,39.63926973434723
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18200.wav,50.0,38400,38.03785290090248
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18300.wav,0.0,38400,37.9286890993896
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18300.wav,50.0,38400,39.44453405630506
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18400.wav,0.0,38400,38.696598419945545
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18400.wav,50.0,38400,38.287109740715835
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18500.wav,0.0,38400,37.631678365837566
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18500.wav,50.0,38400,34.07911603207192
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18600.wav,0.0,38400,31.304263683813293
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18600.wav,50.0,38400,37.8387808277829
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18700.wav,0.0,38400,37.09035300445444
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18700.wav,50.0,38400,37.82818091846772
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18800.wav,0.0,38400,37.88777725054028
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18800.wav,50.0,38400,37.202792927531064
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18900.wav,0.0,38400,37.13153445121209
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_18900.wav,50.0,38400,38.252265133587315
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19000.wav,0.0,38400,37.76843529081206
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19000.wav,50.0,38400,37.12293368797705
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19100.wav,0.0,38400,38.030729010878446
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19100.wav,50.0,38400,37.12593324026328
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19200.wav,0.0,38400,37.721075490922004
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19200.wav,50.0,38400,36.737822484086735
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19300.wav,0.0,38400,38.34715070980302
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19300.wav,50.0,38400,38.54882592508699
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19400.wav,0.0,38400,37.909403446112165
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19400.wav,50.0,38400,39.02562635488353
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19500.wav,0.0,38400,39.85285116335085
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19500.wav,50.0,38400,39.48162565262381
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19600.wav,0.0,38400,27.06143983119676
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19600.wav,50.0,38400,26.991403037866096
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19700.wav,0.0,38400,36.572942333882054
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19700.wav,50.0,38400,36.76156590525302
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19800.wav,0.0,38400,37.08034865685348
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19800.wav,50.0,38400,37.35528817864202
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19900.wav,0.0,38400,37.563351203552145
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_19900.wav,50.0,38400,38.197073122195164
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20000.wav,0.0,38400,38.759995030344115
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20000.wav,50.0,38400,37.820453788764375
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20100.wav,0.0,38400,37.8321338189493
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20100.wav,50.0,38400,38.32122530147656
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20200.wav,0.0,38400,37.305926938454036
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20200.wav,50.0,38400,36.939555043625035
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20300.wav,0.0,38400,37.3400691023431
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20300.wav,50.0,38400,37.048220032148606
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20400.wav,0.0,38400,38.0698960464622
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20400.wav,50.0,38400,39.4387996941616
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20500.wav,0.0,38400,38.390775809794505
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20500.wav,50.0,38400,37.612269840323094
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20600.wav,0.0,38400,40.18481651858595
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20600.wav,50.0,38400,30.73735907465357
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20700.wav,0.0,38400,48.86037351436448
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20700.wav,50.0,38400,36.87149508247314
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20800.wav,0.0,38400,36.55424567394377
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20800.wav,50.0,38400,37.55668739995308
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20900.wav,0.0,38400,40.4371791008236
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_20900.wav,50.0,38400,38.120330232483106
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21000.wav,0.0,38400,38.63953242812964
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21000.wav,50.0,38400,37.66185156891942
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21100.wav,0.0,38400,38.36922211766794
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21100.wav,50.0,38400,38.35567989975699
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21200.wav,0.0,38400,38.90824128431045
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21200.wav,50.0,38400,37.6534815364758
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21300.wav,0.0,38400,38.058779048943336
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21300.wav,50.0,38400,37.33380379195587
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21400.wav,0.0,38400,37.63381461236111
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21400.wav,50.0,38400,39.35135598597621
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21500.wav,0.0,38400,38.97491536480169
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21500.wav,50.0,38400,38.06260435983045
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21600.wav,0.0,38400,38.601969110733734
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21600.wav,50.0,38400,38.59327120294146
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21700.wav,0.0,38400,36.07606139508911
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21700.wav,50.0,38400,29.01933332470199
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21800.wav,0.0,38400,37.77225122540494
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21800.wav,50.0,38400,38.676888083922236
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21900.wav,0.0,38400,38.96621035901318
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_21900.wav,50.0,38400,38.53698393203708
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22000.wav,0.0,38400,38.29678280703059
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22000.wav,50.0,38400,37.67008800216044
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22100.wav,0.0,38400,38.53029413069028
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22100.wav,50.0,38400,38.58223867907047
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22200.wav,0.0,38400,39.26928652462079
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22200.wav,50.0,38400,39.64751413863087
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22300.wav,0.0,38400,38.94345241853763
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22300.wav,50.0,38400,39.3060783369577
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22400.wav,0.0,38400,40.04099958752152
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22400.wav,50.0,38400,40.06774137379217
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22500.wav,0.0,38400,39.2044277866342
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22500.wav,50.0,38400,39.02704250222627
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22600.wav,0.0,38400,38.71473977668968
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22600.wav,50.0,38400,36.06579061677455
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22700.wav,0.0,38400,41.254864760041784
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22700.wav,50.0,38400,38.2791549029406
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22800.wav,0.0,38400,38.69087304453914
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22800.wav,50.0,38400,38.90575410329457
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22900.wav,0.0,38400,38.219338748247274
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_22900.wav,50.0,38400,39.39075014319397
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23000.wav,0.0,38400,38.33014855710236
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23000.wav,50.0,38400,39.0845709269384
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23100.wav,0.0,38400,39.06151376951075
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23100.wav,50.0,38400,38.13792727755556
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23200.wav,0.0,38400,39.50457122753955
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23200.wav,50.0,38400,38.9833865786691
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23300.wav,0.0,38400,38.41294473563838
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23300.wav,50.0,38400,37.88240184698513
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23400.wav,0.0,38400,40.095012138440694
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23400.wav,50.0,38400,40.121312908224624
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23500.wav,0.0,38400,39.65468873198286
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23500.wav,50.0,38400,39.27415619618313
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23600.wav,0.0,38400,27.001520984091798
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23600.wav,50.0,38400,36.52039707470964
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23700.wav,0.0,38400,38.744148178317346
/home6/grosmaan/Documents/codes/test_aw/ml18_294b004_23700.wav,50.0,38400,38.81010812228813
